pair,time,open,high,low,close
EURJPY_OTC,2025-08-16 11:21,149.99367,150.00554,149.98469,149.98891
EURJPY_OTC,2025-08-16 11:22,149.99312,149.99898,149.98021,149.99625
EURJPY_OTC,2025-08-16 11:23,149.99386,149.99497,149.97533,149.98643
EURJPY_OTC,2025-08-16 11:24,149.99221,149.99759,149.98187,149.99713
EURJPY_OTC,2025-08-16 11:25,149.99486,149.99631,149.99118,149.99498
EURJPY_OTC,2025-08-16 11:26,150.0075,150.01322,149.99746,150.00423
EURJPY_OTC,2025-08-16 11:27,149.99331,150.00414,149.98821,149.99332
EURJPY_OTC,2025-08-16 11:28,150.00526,150.01909,149.9951,150.00347
EURJPY_OTC,2025-08-16 11:29,150.00664,150.02411,150.00293,150.00478
EURJPY_OTC,2025-08-16 11:30,150.00093,150.01056,149.98703,150.0025
EURJPY_OTC,2025-08-16 11:31,150.00667,150.02059,150.0003,150.00999
EURJPY_OTC,2025-08-16 11:32,150.00187,150.00312,149.9987,150.00043
EURJPY_OTC,2025-08-16 11:33,150.00566,150.01207,150.00172,150.00608
EURJPY_OTC,2025-08-16 11:34,150.00395,150.01931,149.99663,149.99852
EURJPY_OTC,2025-08-16 11:35,149.99742,150.00874,149.98561,150.00189
EURJPY_OTC,2025-08-16 11:36,150.00142,150.01453,149.99243,150.00914
EURJPY_OTC,2025-08-16 11:37,149.99337,150.00114,149.98941,150.00002
EURJPY_OTC,2025-08-16 11:38,150.00776,150.00919,149.99033,150.00799
EURJPY_OTC,2025-08-16 11:39,149.99916,150.01759,149.98623,149.99272
EURJPY_OTC,2025-08-16 11:40,150.00509,150.00922,150.00486,150.00844
EURJPY_OTC,2025-08-16 11:41,150.00091,150.00238,149.99797,149.99884
EURJPY_OTC,2025-08-16 11:42,150.00697,150.02321,150.00059,150.00411
EURJPY_OTC,2025-08-16 11:43,149.99209,149.99254,149.97484,149.9857
EURJPY_OTC,2025-08-16 11:44,149.99932,150.00067,149.98851,149.99531
EURJPY_OTC,2025-08-16 11:45,149.99712,150.0141,149.99395,149.99937
EURJPY_OTC,2025-08-16 11:46,150.00581,150.01025,149.98688,150.00549
EURJPY_OTC,2025-08-16 11:47,150.00459,150.02258,150.00072,150.00225
EURJPY_OTC,2025-08-16 11:48,149.99451,149.99557,149.98184,149.9943
EURJPY_OTC,2025-08-16 11:49,150.00172,150.01033,149.99939,150.00254
EURJPY_OTC,2025-08-16 11:50,149.9938,150.00231,149.98321,149.99091
EURJPY_OTC,2025-08-16 11:51,150.00944,150.02805,150.00634,150.0183
EURJPY_OTC,2025-08-16 11:52,150.00994,150.01823,149.99046,150.00927
EURJPY_OTC,2025-08-16 11:53,150.00428,150.01772,150.00084,150.01033
EURJPY_OTC,2025-08-16 11:54,150.00542,150.02272,150.00394,150.01231
EURJPY_OTC,2025-08-16 11:55,150.00803,150.0253,150.00608,150.01973
EURJPY_OTC,2025-08-16 11:56,150.00993,150.01018,150.00167,150.00413
EURJPY_OTC,2025-08-16 11:57,149.99324,150.01048,149.97806,149.9916
EURJPY_OTC,2025-08-16 11:58,149.99351,149.99625,149.98471,149.99035
EURJPY_OTC,2025-08-16 11:59,150.0015,150.0057,149.98487,150.00185
EURJPY_OTC,2025-08-16 12:00,150.00744,150.0095,150.00294,150.00508
EURJPY_OTC,2025-08-16 12:01,149.99714,150.00938,149.97746,149.98219
EURJPY_OTC,2025-08-16 12:02,150.00356,150.01874,150.00077,150.00731
EURJPY_OTC,2025-08-16 12:03,150.00755,150.02298,149.99674,150.00928
EURJPY_OTC,2025-08-16 12:04,149.99395,149.99473,149.98412,149.98719
EURJPY_OTC,2025-08-16 12:05,149.99161,150.00243,149.98566,149.99039
EURJPY_OTC,2025-08-16 12:06,150.00337,150.02282,150.00087,150.01572
EURJPY_OTC,2025-08-16 12:07,149.99211,149.9993,149.9786,149.99823
EURJPY_OTC,2025-08-16 12:08,149.99492,149.99514,149.97667,149.98614
EURJPY_OTC,2025-08-16 12:09,149.99579,150.01446,149.99441,150.00841
EURJPY_OTC,2025-08-16 12:10,149.99533,150.01412,149.99381,150.01016
EURJPY_OTC,2025-08-16 12:11,149.99787,150.0078,149.99019,149.99744
EURJPY_OTC,2025-08-16 12:12,149.99949,150.01789,149.99726,150.01175
EURJPY_OTC,2025-08-16 12:13,150.00543,150.01258,150.00339,150.00427
EURJPY_OTC,2025-08-16 12:14,149.99231,150.01208,149.9862,149.9919
EURJPY_OTC,2025-08-16 12:15,149.99056,149.9955,149.98045,149.9896
EURJPY_OTC,2025-08-16 12:16,150.00956,150.01799,150.00829,150.01248
EURJPY_OTC,2025-08-16 12:17,150.00984,150.02337,150.0003,150.0131
EURJPY_OTC,2025-08-16 12:18,149.99164,150.00156,149.98576,149.98902
EURJPY_OTC,2025-08-16 12:19,150.00511,150.0163,149.98818,149.99429
EURJPY_OTC,2025-08-16 12:20,150.00857,150.01697,149.9943,150.00599
EURJPY_OTC,2025-08-16 12:21,149.99158,150.00268,149.97733,149.98229
EURJPY_OTC,2025-08-16 12:22,149.99438,150.01192,149.97799,150.00197
EURJPY_OTC,2025-08-16 12:23,149.99796,149.99897,149.97863,149.98358
EURJPY_OTC,2025-08-16 12:24,149.99282,150.00494,149.98707,150.00051
EURJPY_OTC,2025-08-16 12:25,149.99772,149.99821,149.9829,149.98894
EURJPY_OTC,2025-08-16 12:26,150.0071,150.00834,149.99144,149.99555
EURJPY_OTC,2025-08-16 12:27,150.00598,150.02437,149.99849,150.00243
EURJPY_OTC,2025-08-16 12:28,149.99551,149.99803,149.98727,149.99095
EURJPY_OTC,2025-08-16 12:29,150.00479,150.01833,150.00046,150.00324
EURJPY_OTC,2025-08-16 12:30,150.00703,150.01056,150.00563,150.00821
EURJPY_OTC,2025-08-16 12:31,150.00982,150.01977,149.99995,150.00181
EURJPY_OTC,2025-08-16 12:32,150.00911,150.0166,150.00305,150.0151
EURJPY_OTC,2025-08-16 12:33,149.99446,150.00389,149.98016,149.98994
EURJPY_OTC,2025-08-16 12:34,150.00984,150.01592,150.00695,150.01547
EURJPY_OTC,2025-08-16 12:35,149.993,150.00306,149.98735,149.98902
EURJPY_OTC,2025-08-16 12:36,149.99465,150.01233,149.994,150.01024
EURJPY_OTC,2025-08-16 12:37,149.99753,150.01309,149.98029,149.98562
EURJPY_OTC,2025-08-16 12:38,149.99753,150.00053,149.99551,149.99858
EURJPY_OTC,2025-08-16 12:39,149.99758,150.01474,149.98307,150.01245
EURJPY_OTC,2025-08-16 12:40,149.99992,150.01437,149.98956,150.00989
EURJPY_OTC,2025-08-16 12:41,150.00705,150.01392,149.99097,150.00649
EURJPY_OTC,2025-08-16 12:42,150.0066,150.01582,149.99725,150.00887
EURJPY_OTC,2025-08-16 12:43,150.00583,150.02387,149.99297,149.99377
EURJPY_OTC,2025-08-16 12:44,150.00272,150.01898,149.9961,150.00838
EURJPY_OTC,2025-08-16 12:45,149.99572,150.01358,149.97693,149.99157
EURJPY_OTC,2025-08-16 12:46,149.99359,150.0107,149.97456,149.99778
EURJPY_OTC,2025-08-16 12:47,149.99931,150.00618,149.98819,149.99228
EURJPY_OTC,2025-08-16 12:48,149.99575,150.00367,149.988,149.99089
EURJPY_OTC,2025-08-16 12:49,149.99774,150.01274,149.98553,150.01105
EURJPY_OTC,2025-08-16 12:50,150.00688,150.01892,150.00265,150.01533
EURJPY_OTC,2025-08-16 12:51,150.00056,150.00803,149.99483,149.99773
EURJPY_OTC,2025-08-16 12:52,149.99838,150.00663,149.99103,149.99862
EURJPY_OTC,2025-08-16 12:53,149.99307,149.99631,149.98836,149.99454
EURJPY_OTC,2025-08-16 12:54,150.0041,150.02024,149.98969,150.01595
EURJPY_OTC,2025-08-16 12:55,149.99663,150.00842,149.99029,149.99671
EURJPY_OTC,2025-08-16 12:56,150.00691,150.01851,149.99303,150.01188
EURJPY_OTC,2025-08-16 12:57,150.00697,150.02444,149.98748,150.00546
EURJPY_OTC,2025-08-16 12:58,149.99359,150.00139,149.98025,149.99319
EURJPY_OTC,2025-08-16 12:59,149.99626,149.99662,149.9875,149.98988
EURJPY_OTC,2025-08-16 13:00,149.99221,150.01096,149.97532,150.00471
EURJPY_OTC,2025-08-16 13:01,150.00905,150.00961,150.0042,150.00841
EURJPY_OTC,2025-08-16 13:02,150.00842,150.01496,149.99087,149.9952
EURJPY_OTC,2025-08-16 13:03,150.0094,150.01958,150.00442,150.00496
EURJPY_OTC,2025-08-16 13:04,149.99652,150.01529,149.99217,149.99644
EURJPY_OTC,2025-08-16 13:05,149.99203,149.99331,149.98593,149.98944
EURJPY_OTC,2025-08-16 13:06,149.9976,150.00356,149.99264,149.99432
EURJPY_OTC,2025-08-16 13:07,149.99471,150.0122,149.99382,149.9969
EURJPY_OTC,2025-08-16 13:08,150.00495,150.02242,149.99405,150.00281
EURJPY_OTC,2025-08-16 13:09,149.99251,150.01232,149.97385,149.99874
EURJPY_OTC,2025-08-16 13:10,149.99395,150.00903,149.98349,149.9962
EURJPY_OTC,2025-08-16 13:11,149.99705,150.01311,149.98754,149.98948
EURJPY_OTC,2025-08-16 13:12,150.0089,150.0263,149.99888,150.00069
EURJPY_OTC,2025-08-16 13:13,150.00013,150.01678,149.99504,150.00123
EURJPY_OTC,2025-08-16 13:14,150.0009,150.00606,149.9976,149.99775
EURJPY_OTC,2025-08-16 13:15,149.99527,150.00454,149.98414,150.0033
EURJPY_OTC,2025-08-16 13:16,150.0076,150.0077,149.99714,150.00192
EURJPY_OTC,2025-08-16 13:17,150.00963,150.01828,150.00183,150.00275
EURJPY_OTC,2025-08-16 13:18,150.0043,150.01424,149.99547,150.01202
EURJPY_OTC,2025-08-16 13:19,149.99254,150.01222,149.98099,149.98504
EURJPY_OTC,2025-08-16 13:20,149.99706,150.00615,149.98601,149.99368
EURJPY_OTC,2025-08-16 13:21,149.99625,150.00695,149.97953,149.98592
EURJPY_OTC,2025-08-16 13:22,149.99695,150.0021,149.98544,150.00079
EURJPY_OTC,2025-08-16 13:23,149.99744,150.00649,149.9894,149.99295
EURJPY_OTC,2025-08-16 13:24,149.9922,150.00904,149.97688,149.98929
EURJPY_OTC,2025-08-16 13:25,149.99012,150.00914,149.98305,149.98864
EURJPY_OTC,2025-08-16 13:26,149.99028,149.99532,149.97423,149.98927
EURJPY_OTC,2025-08-16 13:27,150.00458,150.01601,150.00287,150.00407
EURJPY_OTC,2025-08-16 13:28,150.00519,150.02147,150.00097,150.00129
EURJPY_OTC,2025-08-16 13:29,150.00721,150.01274,150.00371,150.00466
EURJPY_OTC,2025-08-16 13:30,149.99933,150.01501,149.98681,149.98973
EURJPY_OTC,2025-08-16 13:31,149.99964,150.01525,149.9944,150.00135
EURJPY_OTC,2025-08-16 13:32,149.99972,150.01838,149.99453,150.00196
EURJPY_OTC,2025-08-16 13:33,150.00514,150.02409,150.00308,150.01427
EURJPY_OTC,2025-08-16 13:34,149.99816,150.01664,149.98936,150.0007
EURJPY_OTC,2025-08-16 13:35,149.99711,150.01035,149.98421,150.01021
EURJPY_OTC,2025-08-16 13:36,150.00099,150.01164,149.99827,149.99838
EURJPY_OTC,2025-08-16 13:37,150.00005,150.00674,149.98133,149.98368
EURJPY_OTC,2025-08-16 13:38,150.00757,150.01739,149.9897,149.99682
EURJPY_OTC,2025-08-16 13:39,149.99443,149.99634,149.9851,149.99338
EURJPY_OTC,2025-08-16 13:40,150.00812,150.02007,150.00412,150.01244
EURJPY_OTC,2025-08-16 13:41,149.99078,149.99883,149.98001,149.99839
EURJPY_OTC,2025-08-16 13:42,150.00145,150.0061,149.98987,150.00002
EURJPY_OTC,2025-08-16 13:43,150.00222,150.00787,149.99028,149.99237
EURJPY_OTC,2025-08-16 13:44,150.00488,150.01142,150.00244,150.01002
EURJPY_OTC,2025-08-16 13:45,150.00795,150.01956,150.00197,150.01319
EURJPY_OTC,2025-08-16 13:46,150.00682,150.01792,150.00298,150.01349
EURJPY_OTC,2025-08-16 13:47,150.00598,150.01081,149.99312,150.005
EURJPY_OTC,2025-08-16 13:48,149.99984,150.01757,149.98041,149.98285
EURJPY_OTC,2025-08-16 13:49,150.00836,150.01633,150.00791,150.00979
EURJPY_OTC,2025-08-16 13:50,150.00537,150.00919,149.99776,150.00012
EURJPY_OTC,2025-08-16 13:51,149.99694,150.01111,149.99505,150.0012
EURJPY_OTC,2025-08-16 13:52,149.99879,150.01449,149.98359,149.99962
EURJPY_OTC,2025-08-16 13:53,149.99889,150.01443,149.99726,150.00579
EURJPY_OTC,2025-08-16 13:54,149.99919,149.99943,149.98568,149.98734
EURJPY_OTC,2025-08-16 13:55,149.99671,150.00754,149.98015,149.9929
EURJPY_OTC,2025-08-16 13:56,150.00602,150.01147,149.99018,149.99224
EURJPY_OTC,2025-08-16 13:57,150.00193,150.00978,149.99744,150.00335
EURJPY_OTC,2025-08-16 13:58,149.99297,149.99772,149.99284,149.99599
EURJPY_OTC,2025-08-16 13:59,150.00885,150.01797,150.00341,150.01306
EURJPY_OTC,2025-08-16 14:00,150.006,150.01594,149.99205,149.99912
EURJPY_OTC,2025-08-16 14:01,150.00878,150.01471,150.00309,150.00444
EURJPY_OTC,2025-08-16 14:02,149.99645,150.00928,149.97738,149.97975
EURJPY_OTC,2025-08-16 14:03,150.00808,150.01377,150.00654,150.01134
EURJPY_OTC,2025-08-16 14:04,150.00418,150.01563,149.99079,150.00599
EURJPY_OTC,2025-08-16 14:05,149.99392,150.00734,149.98685,149.99239
EURJPY_OTC,2025-08-16 14:06,150.00822,150.02045,149.99129,149.99823
EURJPY_OTC,2025-08-16 14:07,150.00417,150.00478,149.99897,150.00287
EURJPY_OTC,2025-08-16 14:08,149.9964,150.00018,149.99024,149.99075
EURJPY_OTC,2025-08-16 14:09,150.00608,150.02605,149.99969,150.01697
EURJPY_OTC,2025-08-16 14:10,149.9969,149.99899,149.99025,149.99152
EURJPY_OTC,2025-08-16 14:11,150.00968,150.02641,150.00273,150.00426
EURJPY_OTC,2025-08-16 14:12,149.99693,149.99896,149.98936,149.99198
EURJPY_OTC,2025-08-16 14:13,150.00185,150.02178,149.9979,150.01029
EURJPY_OTC,2025-08-16 14:14,149.9986,150.01737,149.98129,149.99356
EURJPY_OTC,2025-08-16 14:15,150.0064,150.02499,149.99755,150.0174
EURJPY_OTC,2025-08-16 14:16,149.99245,150.00159,149.9897,149.99814
EURJPY_OTC,2025-08-16 14:17,149.99217,150.00459,149.98634,149.98674
EURJPY_OTC,2025-08-16 14:18,150.00304,150.01298,149.99904,150.0001
EURJPY_OTC,2025-08-16 14:19,150.00283,150.00615,149.99507,149.9952
EURJPY_OTC,2025-08-16 14:20,150.00843,150.02639,149.99363,150.0185
EURJPY_OTC,2025-08-16 14:21,150.00495,150.01093,149.99153,150.00918
EURJPY_OTC,2025-08-16 14:22,150.00192,150.02182,149.98351,149.98847
EURJPY_OTC,2025-08-16 14:23,150.00363,150.01454,149.99645,150.00057
EURJPY_OTC,2025-08-16 14:24,150.00731,150.00891,149.99344,149.99462
EURJPY_OTC,2025-08-16 14:25,150.00814,150.01745,149.98881,149.9993
EURJPY_OTC,2025-08-16 14:26,150.00189,150.00635,150.00061,150.00594
EURJPY_OTC,2025-08-16 14:27,149.99336,150.00724,149.9755,149.98479
EURJPY_OTC,2025-08-16 14:28,149.99586,150.0148,149.98515,149.99552
EURJPY_OTC,2025-08-16 14:29,149.99245,149.99805,149.97437,149.9833
EURJPY_OTC,2025-08-16 14:30,149.99964,150.00384,149.99314,149.99586
EURJPY_OTC,2025-08-16 14:31,150.00299,150.02084,149.99392,150.01172
EURJPY_OTC,2025-08-16 14:32,150.00791,150.02111,150.00203,150.01464
EURJPY_OTC,2025-08-16 14:33,150.0027,150.02009,149.99776,150.01572
EURJPY_OTC,2025-08-16 14:34,150.00383,150.01191,150.00171,150.00716
EURJPY_OTC,2025-08-16 14:35,150.00539,150.01696,149.9939,149.99928
EURJPY_OTC,2025-08-16 14:36,149.99054,150.0023,149.97758,150.00174
EURJPY_OTC,2025-08-16 14:37,149.99897,150.01344,149.99383,149.99435
EURJPY_OTC,2025-08-16 14:38,150.00379,150.01332,150.00133,150.01096
EURJPY_OTC,2025-08-16 14:39,149.99191,150.01009,149.97734,150.00335
EURJPY_OTC,2025-08-16 14:40,149.99057,149.99376,149.97406,149.97613
EURJPY_OTC,2025-08-16 14:41,149.99045,150.00384,149.98914,149.99507
EURJPY_OTC,2025-08-16 14:42,150.00167,150.01383,149.99524,150.00578
EURJPY_OTC,2025-08-16 14:43,149.99321,150.00567,149.97332,149.98864
EURJPY_OTC,2025-08-16 14:44,150.00624,150.01832,150.0027,150.00916
EURJPY_OTC,2025-08-16 14:45,150.00918,150.02125,150.00236,150.00321
EURJPY_OTC,2025-08-16 14:46,149.99346,150.01277,149.9763,149.98552
EURJPY_OTC,2025-08-16 14:47,149.9982,150.0061,149.98429,150.00535
EURJPY_OTC,2025-08-16 14:48,150.00295,150.02017,149.98889,150.01547
EURJPY_OTC,2025-08-16 14:49,150.00224,150.00387,149.99171,149.99919
EURJPY_OTC,2025-08-16 14:50,149.99011,150.00247,149.98703,149.98948
EURJPY_OTC,2025-08-16 14:51,149.99313,150.00941,149.97491,149.99174
EURJPY_OTC,2025-08-16 14:52,150.00977,150.02853,150.0058,150.0269
EURJPY_OTC,2025-08-16 14:53,149.99873,150.01069,149.98883,150.0027
EURJPY_OTC,2025-08-16 14:54,149.9999,150.00124,149.98555,149.99935
EURJPY_OTC,2025-08-16 14:55,150.00327,150.01564,149.99975,150.01124
EURJPY_OTC,2025-08-16 14:56,149.99007,149.99917,149.97237,149.99425
EURJPY_OTC,2025-08-16 14:57,150.0051,150.01707,149.99323,150.01623
EURJPY_OTC,2025-08-16 14:58,149.99045,149.99637,149.98151,149.98559
EURJPY_OTC,2025-08-16 14:59,149.99168,149.99592,149.97368,149.97665
EURJPY_OTC,2025-08-16 15:00,149.99088,149.99565,149.97147,149.97731
EURJPY_OTC,2025-08-16 15:01,150.00531,150.02453,149.99152,150.00608
EURJPY_OTC,2025-08-16 15:02,149.99297,150.00111,149.99058,149.9974
EURJPY_OTC,2025-08-16 15:03,150.00878,150.02507,150.00831,150.02217
EURJPY_OTC,2025-08-16 15:04,150.00599,150.01653,149.98677,150.01398
EURJPY_OTC,2025-08-16 15:05,149.99157,149.99248,149.97347,149.98169
EURJPY_OTC,2025-08-16 15:06,149.99157,150.00456,149.98025,149.98881
EURJPY_OTC,2025-08-16 15:07,150.0048,150.00529,149.99283,150.00324
EURJPY_OTC,2025-08-16 15:08,149.99935,150.01585,149.99596,149.99892
EURJPY_OTC,2025-08-16 15:09,150.00682,150.02028,149.99572,150.00565
EURJPY_OTC,2025-08-16 15:10,150.00844,150.01664,150.00305,150.01016
EURJPY_OTC,2025-08-16 15:11,149.99106,150.00585,149.97396,149.99225
EURJPY_OTC,2025-08-16 15:12,149.99684,150.0143,149.996,150.00456
EURJPY_OTC,2025-08-16 15:13,150.00973,150.02044,149.99634,150.01458
EURJPY_OTC,2025-08-16 15:14,149.99255,149.99798,149.98864,149.99745
EURJPY_OTC,2025-08-16 15:15,149.99882,150.00424,149.99792,150.00399
EURJPY_OTC,2025-08-16 15:16,150.00764,150.00855,150.00251,150.00501
EURJPY_OTC,2025-08-16 15:17,150.0097,150.01245,150.00238,150.00663
EURJPY_OTC,2025-08-16 15:18,150.00376,150.00662,149.9962,149.99979
EURJPY_OTC,2025-08-16 15:19,149.99126,149.9915,149.98738,149.98811
EURJPY_OTC,2025-08-16 15:20,149.99899,150.0178,149.9958,150.01304
EURJPY_OTC,2025-08-16 15:21,149.99783,150.00309,149.9782,149.98449
EURJPY_OTC,2025-08-16 15:22,149.99194,150.00156,149.97423,149.99617
EURJPY_OTC,2025-08-16 15:23,149.99416,150.0088,149.98519,149.98853
EURJPY_OTC,2025-08-16 15:24,150.0052,150.01939,149.99663,150.01241
EURJPY_OTC,2025-08-16 15:25,149.99113,149.99509,149.98389,149.98898
EURJPY_OTC,2025-08-16 15:26,150.00182,150.01012,149.98382,150.00363
EURJPY_OTC,2025-08-16 15:27,149.99945,150.01075,149.98458,150.00299
EURJPY_OTC,2025-08-16 15:28,149.99646,150.01404,149.98803,150.00679
EURJPY_OTC,2025-08-16 15:29,150.007,150.01354,150.00073,150.01112
EURJPY_OTC,2025-08-16 15:30,150.00845,150.01752,149.99024,150.01458
EURJPY_OTC,2025-08-16 15:31,150.00498,150.02175,149.98618,150.01601
EURJPY_OTC,2025-08-16 15:32,150.00029,150.00553,149.99318,149.99564
EURJPY_OTC,2025-08-16 15:33,150.00308,150.01143,149.98735,150.0044
EURJPY_OTC,2025-08-16 15:34,150.00844,150.01944,149.99077,149.99673
EURJPY_OTC,2025-08-16 15:35,150.00648,150.01698,149.9893,150.00339
EURJPY_OTC,2025-08-16 15:36,149.99106,150.00502,149.99096,149.9994
EURJPY_OTC,2025-08-16 15:37,150.00569,150.01914,150.00331,150.01652
EURJPY_OTC,2025-08-16 15:38,150.00607,150.02457,149.99629,150.02038
EURJPY_OTC,2025-08-16 15:39,150.00849,150.0229,149.99019,150.0175
EURJPY_OTC,2025-08-16 15:40,150.00821,150.0236,149.99537,150.00571
EURJPY_OTC,2025-08-16 15:41,149.99226,150.00075,149.97809,149.98575
EURJPY_OTC,2025-08-16 15:42,150.00749,150.01571,150.00554,150.00725
EURJPY_OTC,2025-08-16 15:43,150.00761,150.01302,149.99732,150.00207
EURJPY_OTC,2025-08-16 15:44,149.99675,150.00047,149.97687,149.99671
EURJPY_OTC,2025-08-16 15:45,149.99659,150.00519,149.98639,150.00517
EURJPY_OTC,2025-08-16 15:46,150.0061,150.02502,150.0023,150.01387
EURJPY_OTC,2025-08-16 15:47,150.00661,150.01189,149.99551,150.00089
EURJPY_OTC,2025-08-16 15:48,150.00773,150.02043,149.99157,149.99971
EURJPY_OTC,2025-08-16 15:49,149.99857,150.00395,149.99792,150.00053
EURJPY_OTC,2025-08-16 15:50,149.99315,150.00609,149.97857,149.98107
EURJPY_OTC,2025-08-16 15:51,150.00585,150.01798,150.00254,150.01281
EURJPY_OTC,2025-08-16 15:52,150.00599,150.00906,150.00332,150.0051
EURJPY_OTC,2025-08-16 15:53,150.00137,150.00846,149.98282,149.98974
EURJPY_OTC,2025-08-16 15:54,150.00424,150.00761,149.99976,150.006
EURJPY_OTC,2025-08-16 15:55,150.00516,150.01196,149.99564,150.01048
EURJPY_OTC,2025-08-16 15:56,149.99096,149.99372,149.97581,149.97689
EURJPY_OTC,2025-08-16 15:57,149.9933,150.00857,149.99001,150.00551
EURJPY_OTC,2025-08-16 15:58,149.99266,150.01173,149.98605,150.0033
EURJPY_OTC,2025-08-16 15:59,149.9951,150.00907,149.98646,150.00201
EURJPY_OTC,2025-08-16 16:00,149.99958,150.00359,149.98858,149.99014
EURJPY_OTC,2025-08-16 16:01,149.99526,149.99965,149.99336,149.99948
EURJPY_OTC,2025-08-16 16:02,149.99418,150.01347,149.98708,150.00015
EURJPY_OTC,2025-08-16 16:03,150.0068,150.00698,150.00666,150.00696
EURJPY_OTC,2025-08-16 16:04,149.99443,150.00508,149.98355,149.98396
EURJPY_OTC,2025-08-16 16:05,150.00894,150.02269,150.00687,150.00808
EURJPY_OTC,2025-08-16 16:06,150.00051,150.01011,149.99694,150.00793
EURJPY_OTC,2025-08-16 16:07,150.00315,150.01101,149.99856,150.01014
EURJPY_OTC,2025-08-16 16:08,149.99641,149.9989,149.97755,149.99342
EURJPY_OTC,2025-08-16 16:09,150.00902,150.029,150.00839,150.02608
EURJPY_OTC,2025-08-16 16:10,150.00716,150.01528,149.99293,150.01463
EURJPY_OTC,2025-08-16 16:11,150.0033,150.01143,149.9916,149.99356
EURJPY_OTC,2025-08-16 16:12,150.00776,150.01954,149.99851,150.01229
EURJPY_OTC,2025-08-16 16:13,149.99482,150.01394,149.9764,149.9972
EURJPY_OTC,2025-08-16 16:14,149.99575,150.00215,149.99562,149.99933
EURJPY_OTC,2025-08-16 16:15,150.00828,150.02696,150.00308,150.00943
EURJPY_OTC,2025-08-16 16:16,150.00646,150.01805,149.98977,150.00512
EURJPY_OTC,2025-08-16 16:17,149.99459,150.00784,149.97646,149.99767
EURJPY_OTC,2025-08-16 16:18,149.99611,150.00039,149.99512,149.99998
EURJPY_OTC,2025-08-16 16:19,150.00592,150.00898,149.99672,150.00758
EURJPY_OTC,2025-08-16 16:20,150.00052,150.01422,149.99943,150.00797
EURJPY_OTC,2025-08-16 16:21,149.99147,149.99898,149.98988,149.99465
EURJPY_OTC,2025-08-16 16:22,149.9913,150.0067,149.97791,149.99552
EURJPY_OTC,2025-08-16 16:23,150.0023,150.02107,149.9988,150.00533
EURJPY_OTC,2025-08-16 16:24,149.99268,150.01001,149.97415,149.99736
EURJPY_OTC,2025-08-16 16:25,150.0093,150.02419,150.00367,150.02314
EURJPY_OTC,2025-08-16 16:26,150.00205,150.02026,149.99981,150.00425
EURJPY_OTC,2025-08-16 16:27,149.99427,149.99717,149.98255,149.98862
EURJPY_OTC,2025-08-16 16:28,150.00496,150.00651,149.9854,149.99742
EURJPY_OTC,2025-08-16 16:29,149.99176,150.01067,149.99061,150.00739
EURJPY_OTC,2025-08-16 16:30,149.99223,150.00592,149.97384,149.97909
EURJPY_OTC,2025-08-16 16:31,149.99495,150.00049,149.99106,149.99717
EURJPY_OTC,2025-08-16 16:32,149.99269,150.00268,149.9788,149.99312
EURJPY_OTC,2025-08-16 16:33,149.99468,150.00465,149.99432,149.99759
EURJPY_OTC,2025-08-16 16:34,150.00737,150.02157,150.00266,150.01953
EURJPY_OTC,2025-08-16 16:35,150.00088,150.00113,149.99619,149.99747
EURJPY_OTC,2025-08-16 16:36,149.99529,150.00863,149.98168,150.00158
EURJPY_OTC,2025-08-16 16:37,149.9984,149.99851,149.99109,149.99766
EURJPY_OTC,2025-08-16 16:38,150.00714,150.00738,150.00507,150.00695
EURJPY_OTC,2025-08-16 16:39,149.99649,149.99675,149.99133,149.99604
EURJPY_OTC,2025-08-16 16:40,150.00346,150.0187,150.00067,150.00654
EURJPY_OTC,2025-08-16 16:41,150.0009,150.0077,149.99112,150.00419
EURJPY_OTC,2025-08-16 16:42,149.9981,150.00273,149.97971,149.98389
EURJPY_OTC,2025-08-16 16:43,150.00857,150.00905,150.00538,150.00555
EURJPY_OTC,2025-08-16 16:44,150.00592,150.02537,149.99442,150.00416
EURJPY_OTC,2025-08-16 16:45,150.00699,150.02295,149.99101,150.02031
EURJPY_OTC,2025-08-16 16:46,149.99283,150.00616,149.99269,150.00487
EURJPY_OTC,2025-08-16 16:47,150.0055,150.02043,150.00428,150.01797
EURJPY_OTC,2025-08-16 16:48,150.00366,150.01514,150.00269,150.00295
EURJPY_OTC,2025-08-16 16:49,149.99594,150.00442,149.98691,149.99488
EURJPY_OTC,2025-08-16 16:50,150.00822,150.01315,149.9998,150.00051
EURJPY_OTC,2025-08-16 16:51,150.00214,150.01517,149.99667,150.00845
EURJPY_OTC,2025-08-16 16:52,149.99006,150.00341,149.97823,149.98084
EURJPY_OTC,2025-08-16 16:53,150.00631,150.00661,150.00276,150.00485
EURJPY_OTC,2025-08-16 16:54,150.00426,150.01119,149.98798,150.00058
EURJPY_OTC,2025-08-16 16:55,150.00049,150.01199,149.99547,149.99909
EURJPY_OTC,2025-08-16 16:56,150.00487,150.00835,149.98678,150.00117
EURJPY_OTC,2025-08-16 16:57,149.99717,150.01427,149.98273,149.98294
EURJPY_OTC,2025-08-16 16:58,150.00796,150.01728,149.9998,150.01258
EURJPY_OTC,2025-08-16 16:59,150.00236,150.01926,149.9883,150.00927
EURJPY_OTC,2025-08-16 17:00,149.99507,150.01383,149.98913,149.99027
EURJPY_OTC,2025-08-16 17:01,150.00185,150.00562,149.98919,149.99828
